id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
161163,3423933,1779111513382,-3.06,8.44,3.45,0.5,-7.125,-2.625,-0.44451904,-0.11444092,-0.5623169,-0.6878662,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161166,3423956,1779111513409,-3.19,8.4,3.38,0.0625,-3.375,-3.3125,-0.44525146,-0.11456299,-0.56207275,-0.68756104,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161168,3423976,1779111513439,-3.3,8.42,3.61,0.5625,-2.8125,-3.0625,-0.44592285,-0.11462402,-0.5617676,-0.6873779,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161169,3423993,1779111513441,-3.23,8.33,3.5,0.3125,-2.0625,-3.4375,-0.4465332,-0.11456299,-0.56152344,-0.6871338,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161172,3424019,1779111513468,-3.25,8.41,3.47,-0.5,-0.875,-3.0625,-0.44696045,-0.11431885,-0.5614624,-0.6869507,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161174,3424038,1779111513499,-3.41,8.34,3.43,-0.1875,-2.1875,-2.8125,-0.44750977,-0.11419678,-0.56134033,-0.68670654,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161175,3424053,1779111513502,-3.24,8.35,3.38,-0.125,-3.375,-2.375,-0.44818115,-0.11431885,-0.5610962,-0.6864624,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161178,3424078,1779111513529,-3.28,8.35,3.41,0.0,-1.1875,-1.875,-0.4486084,-0.11437988,-0.5609741,-0.6862793,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161180,3424095,1779111513558,-3.27,8.42,3.43,0.875,-0.4375,-1.625,-0.4487915,-0.11425781,-0.56103516,-0.6861572,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161181,3424120,1779111513560,-3.27,8.39,3.41,0.75,0.0625,-1.6875,-0.44903564,-0.11419678,-0.5610962,-0.6859131,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161184,3424133,1779111513594,-3.38,8.51,3.46,1.4375,0.125,-1.6875,-0.4491577,-0.11413574,-0.56121826,-0.68573,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161186,3424153,1779111513619,-3.25,8.47,3.45,1.4375,-3.125,-1.875,-0.44903564,-0.1138916,-0.5612793,-0.685791,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161187,3424177,1779111513620,-3.0,8.5,3.34,1.375,-3.625,-2.4375,-0.44958496,-0.11431885,-0.5611572,-0.68548584,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161190,3424193,1779111513655,-3.14,8.43,3.48,1.125,0.0,-2.625,-0.44989014,-0.11444092,-0.5610962,-0.68530273,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161192,3424216,1779111513678,-3.41,8.41,3.47,1.0625,0.9375,-2.6875,-0.4489746,-0.113342285,-0.5614624,-0.685791,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161195,3424246,1779111513713,-3.46,8.43,3.53,1.375,-0.375,-2.25,-0.44940186,-0.113220215,-0.56170654,-0.68536377,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161196,3424263,1779111513713,-3.21,8.49,3.54,1.375,-2.3125,-2.0625,-0.44995117,-0.11352539,-0.5616455,-0.68499756,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161198,3424287,1779111513739,-3.36,8.39,3.53,1.0,-1.4375,-1.3125,-0.4501953,-0.11364746,-0.56152344,-0.6848755,2026-05-18T18:11:09.497317,4,Device1hookfront,1
