id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
157347,14445387,1779111228219,-0.0118923625,0.51577765,-9.657433,-0.10331973,0.053901672,-0.07126056,176.95488,0.06003675,165.19165,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157353,14445447,1779111228282,-0.016678007,0.50620633,-9.662218,-0.10331973,0.19390154,-0.14126055,177.01265,0.10850312,165.19179,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157359,14445507,1779111228341,0.0024645727,0.5181705,-9.659825,-0.10331973,0.123901606,-0.0012605488,176.97029,0.04580009,165.19174,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157365,14445567,1779111228400,0.0048573953,0.49663508,-9.657433,-0.24331972,0.123901606,-0.14126055,177.02722,-0.0037675388,165.1918,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157370,14445627,1779111228459,-0.021463653,0.49424228,-9.650253,-0.10331973,0.053901672,-0.28126055,177.04971,0.068389714,165.19193,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157377,14445687,1779111228520,-0.0023210726,0.49663508,-9.643075,-0.10331973,0.19390154,-0.14126055,177.05252,-0.007219105,165.19197,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157383,14445748,1779111228583,-0.023856476,0.50142074,-9.657433,-0.17331973,0.053901672,-0.14126055,177.04007,0.06737112,165.19202,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157389,14445807,1779111228642,0.009643041,0.50620633,-9.662218,-0.17331973,0.19390154,-0.07126056,177.01736,-0.004854654,165.19203,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157395,14445868,1779111228701,-0.0023210726,0.50142074,-9.655039,-0.10331973,0.19390154,-0.14126055,177.05223,0.06178804,165.19211,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157401,14445927,1779111228758,-0.021463653,0.5085992,-9.659825,-0.17331973,0.123901606,-0.21126054,176.99838,0.11489434,165.1921,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
