id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
172046,15067634,1779111964852,-0.045329362,0.24666624,-9.420543,0.040599823,0.090718746,-0.0672003,178.50938,0.28618252,225.54883,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172051,15067694,1779111964911,-0.050115008,0.23709494,-9.413364,0.110599816,-0.11928129,0.0027996898,178.57974,0.31378934,225.5492,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172057,15067754,1779111964971,-0.047722194,0.23709494,-9.427721,0.110599816,0.020718813,0.0027996898,178.53075,0.2562685,225.54895,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172063,15067814,1779111965030,-0.0596863,0.24427342,-9.415757,0.110599816,0.090718746,0.0027996898,178.519,0.33094233,225.54889,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172069,15067875,1779111965091,-0.05250784,0.24427342,-9.413364,0.040599823,0.020718813,-0.0672003,178.48668,0.26324192,225.54872,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172074,15067934,1779111965153,-0.040543716,0.22991648,-9.413364,0.040599823,0.020718813,0.0027996898,178.5615,0.2523965,225.54906,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172080,15067995,1779111965214,-0.064471945,0.2514519,-9.4229355,0.110599816,0.020718813,-0.0672003,178.5205,0.31592178,225.54887,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172086,15068054,1779111965273,-0.050115008,0.24905907,-9.4014,0.040599823,0.020718813,0.07279968,178.44768,0.295569,225.54848,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172092,15068115,1779111965332,-0.064471945,0.23470213,-9.41815,-0.09940022,0.090718746,-0.0672003,178.50746,0.34179252,225.54884,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172098,15068174,1779111965392,-0.04293655,0.24188061,-9.434899,0.040599823,-0.04928112,0.0027996898,178.5289,0.26931614,225.54895,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
