id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
165977,3728727,1779111818211,-3.62,-0.77,9.07,-0.0625,0.1875,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165978,3728768,1779111818211,-3.6,-0.78,9.08,0.0,0.0625,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165979,3728738,1779111818211,-3.59,-0.77,9.09,-0.0625,-0.125,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165980,3728786,1779111818240,-3.6,-0.78,9.05,0.125,0.0,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165983,3728807,1779111818268,-3.62,-0.78,9.07,-0.125,0.125,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165986,3728829,1779111818299,-3.62,-0.78,9.05,-0.125,-0.0625,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165987,3728847,1779111818300,-3.59,-0.77,9.06,0.0,-0.0625,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165989,3728869,1779111818333,-3.61,-0.78,9.04,0.125,-0.0625,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165990,3728885,1779111818333,-3.58,-0.76,9.06,0.0625,0.1875,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165993,3728904,1779111818357,-3.6,-0.77,9.06,-0.1875,0.1875,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165995,3728928,1779111818387,-3.6,-0.78,9.07,0.125,-0.1875,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165997,3728969,1779111818419,-3.6,-0.78,9.08,-0.0625,0.0625,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165998,3728948,1779111818419,-3.6,-0.77,9.06,0.1875,0.0,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166001,3728989,1779111818447,-3.61,-0.77,9.08,0.0625,0.0625,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166002,3729008,1779111818448,-3.62,-0.75,9.08,-0.0625,-0.0625,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166004,3729030,1779111818477,-3.62,-0.77,9.05,-0.0625,-0.125,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166007,3729048,1779111818508,-3.61,-0.79,9.06,0.0,0.0625,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166009,3729072,1779111818538,-3.59,-0.78,9.07,-0.0625,-0.0625,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166010,3729087,1779111818539,-3.62,-0.79,9.07,0.0625,0.0,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166013,3729114,1779111818569,-3.6,-0.77,9.09,0.0625,-0.0625,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166014,3729127,1779111818569,-3.61,-0.79,9.08,-0.0625,-0.125,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166016,3729152,1779111818597,-3.61,-0.77,9.06,0.0625,0.0,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166019,3729176,1779111818627,-3.62,-0.78,9.07,-0.125,-0.0625,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166021,3729194,1779111818658,-3.6,-0.78,9.05,0.0,0.125,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166022,3729216,1779111818659,-3.59,-0.75,9.07,-0.0625,-0.125,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166025,3729234,1779111818689,-3.6,-0.78,9.08,0.1875,0.0,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166027,3729255,1779111818721,-3.62,-0.78,9.06,-0.0625,0.125,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166028,3729274,1779111818721,-3.61,-0.75,9.05,0.0,-0.125,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166031,3729290,1779111818750,-3.61,-0.77,9.07,0.125,0.1875,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166033,3729317,1779111818780,-3.61,-0.77,9.08,0.0,-0.125,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166034,3729336,1779111818780,-3.59,-0.76,9.08,0.0625,0.125,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166037,3729366,1779111818809,-3.62,-0.76,9.08,-0.0625,0.3125,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166039,3729384,1779111818839,-3.6,-0.78,9.06,0.0625,-0.0625,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166042,3729407,1779111818868,-3.6,-0.8,9.07,0.0,-0.1875,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166044,3729430,1779111818901,-3.61,-0.77,9.04,0.0625,0.125,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166046,3729446,1779111818902,-3.61,-0.77,9.05,0.0625,-0.125,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166048,3729469,1779111818928,-3.61,-0.78,9.08,0.0625,0.0,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166049,3729486,1779111818929,-3.61,-0.76,9.07,-0.0625,0.0625,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166051,3729510,1779111818960,-3.61,-0.77,9.06,0.0625,0.0625,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166054,3729527,1779111818993,-3.62,-0.78,9.04,0.125,0.0,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166055,3729544,1779111818994,-3.61,-0.77,9.07,0.125,0.0625,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
