session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1d,1,Left Ankle,3828993,1779733803846,-9.73,-1.34,0.42,4.1875,-9.625,-0.25,-0.5934448,0.45361328,-0.55682373,-0.36340332
1d,4,Right Wrist,29831920,1779733803848,13.25554,-6.2692957,-0.74656063,-119.90496,-10.358889,73.02373,-122.78044,-58.444954,221.69255,0.0
1d,2,Right Ankle,871010,1779733803853,-8.70574,1.3786008,3.1609187,0.55663776,-16.92376,-7.212381,36.934597,76.52219,237.15224,0.0
1d,3,Left Wrist,3628992,1779733803858,17.668804,-5.0964155,-0.33020952,1.7257764,-2.4003007,39.309223,-94.73749,-74.314316,329.13315,0.0
1d,1,Left Ankle,3829016,1779733803876,-9.66,-1.4,0.43,3.3125,-8.5,-0.0625,-0.5944214,0.45281982,-0.5562134,-0.36376953
1d,1,Left Ankle,3829032,1779733803907,-9.9,-1.2,0.08,2.0625,-4.75,0.4375,-0.59503174,0.4522705,-0.55578613,-0.36395264
1d,1,Left Ankle,3829048,1779733803907,-9.8,-1.23,0.0,1.875,-3.8125,0.0,-0.5953369,0.45202637,-0.55566406,-0.36401367
1d,4,Right Wrist,29831981,1779733803909,12.561621,-4.958029,3.010171,-149.72496,-21.978888,20.453728,-122.768906,-58.464897,221.63951,0.0
1d,2,Right Ankle,871057,1779733803914,-8.818203,1.3857794,3.249453,2.5166383,-21.68376,-2.4523811,36.790607,76.47301,237.01016,0.0
1d,3,Left Wrist,3629052,1779733803919,17.635303,-4.7398853,-0.08135597,1.5857763,-2.7503006,37.13922,-94.56277,-74.3334,328.96542,0.0
1d,1,Left Ankle,3829076,1779733803940,-9.5,-1.31,-0.24,2.3125,-2.75,-0.4375,-0.5960083,0.45141602,-0.5554199,-0.36401367
1d,1,Left Ankle,3829092,1779733803966,-9.63,-1.36,-0.1,2.625,-3.5,0.75,-0.5964966,0.45092773,-0.5552368,-0.36413574
1d,4,Right Wrist,29832041,1779733803970,11.886846,-6.9560356,2.9982069,-78.60496,-24.778887,-1.0362723,-122.72644,-58.478374,221.58383,0.0
1d,3,Left Wrist,3629112,1779733803979,17.73341,-4.51496,0.13399807,2.9157763,-7.6503005,38.81922,-94.40775,-74.36027,328.81754,0.0
1d,1,Left Ankle,3829120,1779733803998,-9.88,-1.22,0.14,2.625,-2.6875,0.875,-0.59710693,0.45025635,-0.5549927,-0.36431885
1d,1,Left Ankle,3829137,1779733803999,-9.75,-1.28,0.21,2.3125,-0.4375,0.25,-0.5973511,0.44995117,-0.5550537,-0.36413574
1d,2,Right Ankle,871117,1779733804010,-8.162569,1.3546728,3.07717,8.886639,-16.78376,-7.7023807,36.656353,76.42494,236.87532,0.0
1d,1,Left Ankle,3829154,1779733804031,-9.76,-1.35,0.3,1.625,-0.625,0.3125,-0.5977783,0.44958496,-0.55493164,-0.36413574
1d,4,Right Wrist,29832100,1779733804032,8.42443,-8.592726,6.2165537,43.82504,6.721112,-50.52627,-122.64165,-58.499245,221.52855,0.0
1d,1,Left Ankle,3829173,1779733804032,-9.78,-1.29,0.42,0.3125,1.0,1.1875,-0.5982666,0.4491577,-0.5545654,-0.36437988
1d,3,Left Wrist,3629172,1779733804039,17.726233,-4.529317,-0.18424734,1.9357764,-7.1603007,41.269222,-94.31752,-74.40984,328.73166,0.0
1d,1,Left Ankle,3829193,1779733804060,-9.8,-1.34,0.4,-1.125,2.9375,0.8125,-0.59869385,0.4487915,-0.5541992,-0.3647461
1d,1,Left Ankle,3829217,1779733804088,-9.44,-1.38,-0.15,-1.9375,5.5,1.0,-0.5983887,0.44903564,-0.5543213,-0.3647461
1d,4,Right Wrist,29832161,1779733804090,1.8800603,-17.596918,-1.4189439,288.75504,80.64111,-37.086273,-122.4498,-58.475826,221.44225,0.0
1d,2,Right Ankle,871281,1779733804095,-8.660276,1.838023,3.4360933,-0.42336226,-6.00376,4.477619,36.456528,76.32649,236.67905,0.0
1d,3,Left Wrist,3629232,1779733804100,17.841087,-4.7063856,0.25603202,2.7057765,-10.660301,40.77922,-94.14182,-74.419075,328.56406,0.0
1d,1,Left Ankle,3829240,1779733804118,-9.6,-1.24,-0.44,-1.0,5.8125,1.8125,-0.59765625,0.44934082,-0.55493164,-0.36462402
1d,1,Left Ankle,3829260,1779733804123,-9.43,-1.21,-0.66,-0.3125,1.9375,1.6875,-0.59716797,0.44940186,-0.5554199,-0.36462402
1d,1,Left Ankle,3829284,1779733804149,-9.4,-1.27,-0.62,-0.125,-1.8125,1.25,-0.597229,0.4492798,-0.5553589,-0.3647461
1d,4,Right Wrist,29832220,1779733804150,15.334903,-11.155439,-6.587441,-31.56496,35.63111,53.913727,-122.4077,-58.39377,221.3862,0.0
1d,3,Left Wrist,3629292,1779733804159,18.152155,-5.4553394,0.25842485,2.7057765,-12.480301,33.219223,-93.966095,-74.38021,328.39667,0.0
1d,1,Left Ankle,3829320,1779733804183,-10.0,-1.13,0.25,0.9375,-5.0,0.625,-0.59814453,0.4482422,-0.5545654,-0.36584473
1d,1,Left Ankle,3829301,1779733804183,-9.87,-1.16,-0.11,0.4375,-4.0625,2.0,-0.59765625,0.4486084,-0.5549927,-0.36547852
1d,1,Left Ankle,3829336,1779733804206,-9.45,-1.46,0.28,0.0625,-4.3125,-0.4375,-0.59832764,0.44805908,-0.5543213,-0.3659668
1d,4,Right Wrist,29832281,1779733804209,12.769796,-12.69881,-2.5100708,87.08504,-10.848888,-21.826271,-122.291176,-58.358837,221.31671,0.0
1d,3,Left Wrist,3629352,1779733804219,18.164118,-4.5006027,0.021535404,3.4057765,-12.830301,26.70922,-93.85528,-74.42699,328.29208,0.0
1d,1,Left Ankle,3829361,1779733804239,-9.56,-1.32,0.06,-0.4375,-1.0625,1.625,-0.5984497,0.44769287,-0.5541992,-0.36639404
1d,1,Left Ankle,3829380,1779733804241,-9.68,-1.2,-0.27,-0.375,-1.0,1.4375,-0.59851074,0.44750977,-0.5541992,-0.36657715
1d,2,Right Ankle,871300,1779733804250,-8.34921,0.7923595,2.9982069,-7.563362,-0.47375977,-3.6423812,36.266624,76.2958,236.49683,0.0
1d,1,Left Ankle,3829400,1779733804268,-9.45,-1.27,-0.37,0.375,-1.6875,0.875,-0.59869385,0.44726562,-0.55407715,-0.3668213
1d,4,Right Wrist,29832340,1779733804275,17.253946,-8.540084,-0.31585258,-77.83496,-13.998888,3.653728,-122.2435,-58.382236,221.25478,0.0
1d,3,Left Wrist,3629412,1779733804280,19.578278,-5.034202,-0.44745782,18.105776,5.719699,19.919222,-93.91447,-74.49167,328.35455,0.0
1d,1,Left Ankle,3829422,1779733804301,-9.83,-1.23,0.07,1.8125,-3.0,1.375,-0.598999,0.44677734,-0.5539551,-0.3670044
1d,1,Left Ankle,3829441,1779733804301,-9.86,-1.2,0.3,1.3125,-1.875,1.4375,-0.59924316,0.4463501,-0.5539551,-0.3671875
1d,1,Left Ankle,3829468,1779733804328,-9.7,-1.24,0.07,0.875,-0.6875,0.5,-0.59936523,0.44610596,-0.5540161,-0.3671875
1d,4,Right Wrist,29832401,1779733804330,16.102999,-8.351051,-1.741975,68.74504,-12.248888,-50.73627,-122.15469,-58.419647,221.20644,0.0
1d,2,Right Ankle,871460,1779733804335,-8.7823105,1.3809937,3.2781672,-0.21336222,-10.06376,5.317619,36.047497,76.19603,236.28572,0.0
1d,3,Left Wrist,3629472,1779733804340,18.676182,-2.3350983,0.8255238,135.28577,3.8296995,12.289223,-93.77634,-74.55204,328.26648,0.0
1d,1,Left Ankle,3829483,1779733804361,-9.75,-1.15,-0.11,0.6875,-1.9375,1.4375,-0.5994873,0.44586182,-0.5539551,-0.3673706
1d,1,Left Ankle,3829513,1779733804389,-9.74,-1.15,0.01,0.0,-2.875,1.25,-0.5996704,0.4454956,-0.553833,-0.36767578
1d,1,Left Ankle,3829523,1779733804391,-9.52,-1.2,-0.3,-0.5,-2.6875,1.0,-0.59991455,0.44519043,-0.55358887,-0.368042
1d,4,Right Wrist,29832460,1779733804392,15.902001,-7.190532,-2.656033,2.5950398,-75.10889,-82.93628,-122.14974,-58.47218,221.22269,0.0
1d,2,Right Ankle,871507,1779733804394,-8.861274,1.890665,2.7684958,-4.413362,-7.2637596,7.977619,36.028282,76.1359,236.26875,0.0
1d,3,Left Wrist,3629532,1779733804400,20.554548,-2.5169528,0.48095736,182.53577,-23.0503,38.81922,-93.68316,-74.607925,328.24002,0.0
1d,1,Left Ankle,3829546,1779733804418,-9.45,-1.21,-0.44,0.625,-2.4375,1.0,-0.6000366,0.4449463,-0.5534668,-0.36828613
1d,1,Left Ankle,3829563,1779733804418,-9.73,-1.13,-0.39,1.5625,-4.1875,1.5625,-0.60040283,0.444458,-0.5532837,-0.3685913
1d,1,Left Ankle,3829583,1779733804448,-9.52,-1.29,-0.04,2.25,-7.375,1.0,-0.60113525,0.4437256,-0.55285645,-0.36895752
1d,4,Right Wrist,29832521,1779733804450,14.796517,-13.084054,0.8255238,-192.00496,-129.1489,-103.93628,-122.21064,-58.469807,221.2475,0.0
1d,3,Left Wrist,3629592,1779733804459,21.083364,-6.4124684,-0.16271193,101.47577,-42.6503,94.74922,-93.58884,-74.50832,328.1866,0.0
1d,1,Left Ankle,3829611,1779733804478,-9.85,-1.21,0.49,2.0625,-9.875,1.625,-0.6020508,0.44274902,-0.55218506,-0.36956787
1d,2,Right Ankle,871597,1779733804485,-8.464066,1.3570654,3.9242294,2.0966382,-1.8037597,6.787619,35.916832,76.09097,236.16022,0.0
1d,1,Left Ankle,3829631,1779733804508,-9.79,-1.2,0.56,2.0625,-7.1875,1.6875,-0.6031494,0.44152832,-0.55145264,-0.37036133
1d,1,Left Ankle,3829645,1779733804510,-9.64,-1.3,0.41,1.6875,-3.5,1.5,-0.6033325,0.44128418,-0.5513916,-0.3704834
1d,4,Right Wrist,29832581,1779733804512,14.210276,-1.3329022,-1.2801601,-125.15496,-164.84889,-144.81627,-122.38561,-58.544373,221.39902,0.0
