session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
3a,2,Right Ankle,1729772,1779734662612,-8.363566,2.548691,2.349752,-13.653362,2.3962402,15.607618,29.971966,67.16449,255.38544,0.0
3a,3,Left Wrist,4487767,1779734662612,12.555342,-15.1390915,-4.9651065,-188.60423,-29.6303,42.31922,-95.517876,-49.4195,326.40176,0.0
3a,1,Left Ankle,4687765,1779734662627,-8.67,-2.15,-1.97,-2.125,4.5,10.5,-0.47973633,0.5946655,-0.52459717,-0.37542725
3a,1,Left Ankle,4687803,1779734662662,-9.83,-1.3,-3.29,-1.125,19.0625,9.0,-0.4751587,0.5946655,-0.52893066,-0.37530518
3a,4,Right Wrist,30690754,1779734662662,6.5508504,1.0886346,-0.39720857,40.25504,38.99111,-7.4762716,-140.52287,-66.734085,209.57243,0.0
3a,1,Left Ankle,4687779,1779734662662,-10.63,-1.52,-2.1,-4.6875,11.25,14.6875,-0.4776001,0.59436035,-0.5265503,-0.37597656
3a,2,Right Ankle,1729832,1779734662663,-9.804046,3.0966477,1.8448663,2.586638,-7.8937597,17.00762,30.120792,67.18681,255.52324,0.0
3a,3,Left Wrist,4487827,1779734662668,11.356538,-7.005888,-4.1874394,-108.45422,-29.2103,46.16922,-95.65052,-49.43059,326.47937,0.0
3a,1,Left Ankle,4687824,1779734662686,-8.84,-1.38,-3.6,1.25,20.75,5.8125,-0.47296143,0.5953369,-0.53125,-0.37365723
3a,1,Left Ankle,4687840,1779734662717,-9.03,-1.38,-3.91,2.6875,14.875,4.125,-0.4713745,0.5958252,-0.5332031,-0.37213135
3a,1,Left Ankle,4687860,1779734662724,-9.0,-1.41,-3.58,2.8125,3.375,3.125,-0.47088623,0.5956421,-0.5342407,-0.371521
3a,4,Right Wrist,30690814,1779734662724,5.4214377,-2.2445676,-0.18424734,-15.11496,37.031113,-24.626272,-140.404,-66.770096,209.45775,0.0
3a,2,Right Ankle,1729892,1779734662725,-9.057485,2.1155903,3.2398818,-26.253363,4.70624,24.217619,30.312704,67.16656,255.71173,0.0
3a,3,Left Wrist,4487886,1779734662729,9.935201,-7.194921,-0.8470592,3.6157765,-25.3603,45.399223,-95.67392,-49.488827,326.5028,0.0
3a,1,Left Ankle,4687885,1779734662745,-8.65,-1.56,-3.47,3.8125,-6.625,0.9375,-0.47155762,0.5949707,-0.5342407,-0.37176514
3a,1,Left Ankle,4687900,1779734662775,-9.12,-1.56,-3.09,6.25,-9.25,2.75,-0.47283936,0.59381104,-0.5340576,-0.37231445
3a,1,Left Ankle,4687923,1779734662783,-9.46,-1.6,-2.64,7.6875,-10.625,2.6875,-0.4743042,0.59228516,-0.5339966,-0.3729248
3a,2,Right Ankle,1729952,1779734662783,-7.468651,2.9004362,2.230111,-57.193363,10.02624,22.187618,30.496225,67.15391,255.90253,0.0
3a,4,Right Wrist,30690874,1779734662783,4.5648074,-2.079463,0.95952183,6.5150404,22.331112,-7.9662714,-140.29102,-66.8012,209.35487,0.0
3a,3,Left Wrist,4487947,1779734662793,10.487943,-9.463317,-2.8163521,125.41577,17.6197,55.129223,-95.70349,-49.454205,326.55338,0.0
3a,1,Left Ankle,4687947,1779734662807,-9.46,-1.59,-1.76,8.9375,-9.9375,2.375,-0.47595215,0.59069824,-0.53393555,-0.37335205
3a,1,Left Ankle,4687970,1779734662837,-9.56,-1.83,-1.01,6.5625,-5.875,2.25,-0.47717285,0.5894165,-0.53411865,-0.3735962
3a,1,Left Ankle,4687980,1779734662840,-9.94,-1.71,-1.08,2.875,0.0,2.1875,-0.4776001,0.5888672,-0.5344238,-0.37353516
3a,4,Right Wrist,30690934,1779734662841,3.2774687,-2.0220354,1.3351951,-30.09496,24.991112,3.163728,-140.18123,-66.82518,209.24178,0.0
3a,2,Right Ankle,1730012,1779734662850,-7.011622,2.9124002,4.1850467,-39.623363,6.8762403,19.247618,30.528849,67.09343,255.94809,0.0
3a,3,Left Wrist,4488006,1779734662851,9.660027,-11.523537,-5.103891,79.91577,17.829699,96.98923,-95.742325,-49.384842,326.59784,0.0
3a,1,Left Ankle,4688005,1779734662867,-9.77,-1.64,-1.52,-1.0,5.875,1.9375,-0.47705078,0.5889282,-0.5350342,-0.37329102
3a,1,Left Ankle,4688042,1779734662902,-8.76,-1.9,-3.06,-1.75,17.6875,1.6875,-0.47387695,0.5908203,-0.5372925,-0.3710327
3a,1,Left Ankle,4688023,1779734662902,-9.32,-1.54,-2.29,-2.4375,13.3125,1.0625,-0.475708,0.5897217,-0.5358887,-0.37249756
3a,2,Right Ankle,1730072,1779734662903,-8.487993,2.9889705,3.328416,-11.903362,-2.0837598,11.687618,30.67936,67.04284,256.09174,0.0
