session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
2b,1,Left Ankle,4349908,1779734324771,-9.51,-1.13,-2.05,1.4375,-5.25,0.9375,-0.5584717,0.43804932,-0.6418457,-0.29040527
2b,3,Left Wrist,4149927,1779734324779,4.594421,-11.025829,4.082155,11.805777,0.18969917,77.17922,-92.34436,-55.00087,318.24356,0.0
2b,1,Left Ankle,4349930,1779734324799,-9.41,-1.11,-2.08,1.875,-5.1875,0.5,-0.55914307,0.43756104,-0.6414795,-0.29052734
2b,4,Right Wrist,30352884,1779734324806,8.496215,-8.181161,-1.3663017,-77.55496,-19.87889,85.55373,-117.39721,-57.72753,200.38776,0.0
2b,1,Left Ankle,4349949,1779734324830,-9.43,-1.19,-1.77,1.875,-5.5,0.4375,-0.5598755,0.4371338,-0.64105225,-0.29071045
2b,2,Right Ankle,1391975,1779734324839,-8.23914,1.3786008,4.156333,-3.853362,-13.6337595,0.69761896,25.869074,68.09599,243.0825,0.0
2b,3,Left Wrist,4149987,1779734324839,5.092128,-4.3307123,3.897908,1.9357764,1.5896993,48.199223,-92.26138,-54.978447,318.17545,0.0
2b,1,Left Ankle,4349979,1779734324858,-9.67,-1.09,-1.66,0.875,-5.0625,0.3125,-0.5605469,0.43676758,-0.64056396,-0.29101562
2b,4,Right Wrist,30352945,1779734324861,10.917751,-5.8218374,2.0291135,-150.84496,-11.128889,110.263725,-117.34732,-57.71294,200.29343,0.0
2b,1,Left Ankle,4349988,1779734324861,-9.43,-1.18,-1.78,1.0,-4.25,-0.25,-0.5611572,0.43640137,-0.64019775,-0.29119873
2b,1,Left Ankle,4350012,1779734324889,-9.42,-1.12,-2.15,1.25,-3.25,0.0625,-0.5615845,0.43615723,-0.6398926,-0.29138184
2b,2,Right Ankle,1392097,1779734324894,-7.8586807,3.309609,1.8783658,-22.333363,-19.44376,0.48761892,25.961344,68.04109,243.17519,0.0
2b,3,Left Wrist,4150046,1779734324899,5.539586,-6.101401,5.3982077,28.255777,-10.3803005,-32.09078,-92.17969,-54.97653,318.11893,0.0
2b,4,Right Wrist,30353004,1779734324923,8.6230345,-9.408679,1.442872,-171.42496,-6.998888,77.78372,-117.297066,-57.67068,200.19484,0.0
2b,1,Left Ankle,4350051,1779734324923,-9.57,-1.09,-1.79,1.8125,-8.5,0.0625,-0.5631714,0.43518066,-0.638916,-0.29187012
2b,1,Left Ankle,4350036,1779734324922,-9.47,-1.13,-2.19,1.875,-5.0,0.1875,-0.5621948,0.43572998,-0.6395874,-0.2915039
2b,1,Left Ankle,4350080,1779734324947,-9.56,-1.11,-1.62,2.0,-7.75,-0.25,-0.56463623,0.43432617,-0.6380005,-0.2923584
2b,3,Left Wrist,4150107,1779734324958,6.384252,-2.2752779,1.7467606,-32.294224,-12.970301,-125.96077,-92.1316,-55.05989,318.07385,0.0
2b,1,Left Ankle,4350099,1779734324978,-9.57,-1.17,-1.54,2.1875,-4.5,0.375,-0.5653076,0.43389893,-0.6376343,-0.29248047
2b,4,Right Wrist,30353065,1779734324982,6.9145594,4.673082,-2.6249266,22.75504,7.701112,14.083728,-117.3553,-57.72183,200.24829,0.0
2b,1,Left Ankle,4350118,1779734324982,-9.56,-1.1,-1.68,1.75,-4.9375,0.3125,-0.565979,0.43347168,-0.63726807,-0.29260254
2b,2,Right Ankle,1392116,1779734324990,-8.334852,3.524963,0.768096,10.076637,-15.663759,2.727619,26.124878,68.058304,243.32304,0.0
2b,1,Left Ankle,4350143,1779734325007,-9.57,-1.11,-1.74,0.875,-6.0,-0.1875,-0.5667114,0.43304443,-0.6367798,-0.29296875
2b,3,Left Wrist,4150166,1779734325022,6.977672,-4.7350993,0.6556334,-144.36423,-14.1603,-232.78078,-92.103035,-55.149475,318.01367,0.0
2b,4,Right Wrist,30353125,1779734325041,9.070492,-9.126326,-1.8687946,-144.75496,26.11111,-38.066273,-117.316666,-57.688183,200.17184,0.0
2b,1,Left Ankle,4350162,1779734325041,-9.56,-1.17,-1.52,-0.0625,-6.75,-0.4375,-0.5675049,0.43267822,-0.6361084,-0.29345703
2b,1,Left Ankle,4350178,1779734325044,-9.55,-1.14,-1.45,-0.6875,-5.9375,-0.75,-0.56829834,0.43237305,-0.63531494,-0.29400635
2b,2,Right Ankle,1392172,1779734325050,-7.8084316,1.4384216,4.7641096,17.846638,-5.5137596,-8.402382,26.059586,68.01001,243.25539,0.0
