session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1c,4,None,29613695,1779733585630,6.239783,-1.7660031,-2.0482562,-23.79496,-0.90888786,2.533728,-137.1297,-67.12046,239.7551,0.0
1c,1,None,3610794,1779733585656,-9.66,-1.58,-0.15,1.4375,-0.5,0.5,-0.5656128,0.50823975,-0.5020752,-0.4119873
1c,2,None,652801,1779733585663,-8.040535,0.66793275,4.65404,-3.2233622,-2.92376,3.987619,6.8430705,58.866226,201.08047,0.0
1c,3,None,3410796,1779733585673,16.687748,-11.408681,5.194818,244.41577,-15.2103,60.379223,-107.1763,-57.118504,340.47412,0.0
1c,1,None,3610814,1779733585687,-9.54,-1.71,-0.13,1.25,0.3125,0.4375,-0.56573486,0.5081177,-0.50213623,-0.41186523
1c,4,None,29613754,1779733585690,5.993323,-1.0888345,-1.7706887,-32.61496,-8.678888,-1.876272,-137.27675,-67.17446,239.88107,0.0
1c,1,None,3610841,1779733585716,-9.48,-1.72,-0.15,0.9375,0.0625,0.4375,-0.5657959,0.50805664,-0.50219727,-0.41174316
1c,1,None,3610859,1779733585718,-9.69,-1.64,-0.11,1.0625,-0.0625,0.8125,-0.56585693,0.50787354,-0.5023804,-0.41174316
1c,2,None,652861,1779733585724,-8.107534,0.6990394,4.8095737,-2.943362,-3.4837599,6.087619,6.979102,58.88356,201.19882,0.0
1c,3,None,3410856,1779733585729,12.706089,-11.951853,7.726424,67.52577,22.3797,77.31922,-107.04419,-57.091682,340.37463,0.0
1c,1,None,3610876,1779733585747,-9.66,-1.62,-0.12,1.0,0.1875,0.875,-0.56585693,0.5076904,-0.50250244,-0.41174316
1c,4,None,29613815,1779733585750,5.4118667,-1.105584,-1.8496519,-35.83496,-4.828888,-7.3362722,-137.46944,-67.19839,240.04834,0.0
1c,1,None,3610901,1779733585777,-9.67,-1.6,-0.04,1.125,0.5625,0.875,-0.56591797,0.5075073,-0.5026245,-0.41174316
1c,1,None,3610917,1779733585779,-9.71,-1.59,0.05,1.1875,1.875,0.75,-0.5657959,0.5074463,-0.5029297,-0.41156006
1c,2,None,652921,1779733585784,-8.31571,0.7301461,4.898108,-1.9633622,-9.083759,7.907619,7.103378,58.908512,201.30702,0.0
1c,3,None,3410916,1779733585788,9.368102,-6.5823584,2.7014968,-20.394224,13.699699,98.45922,-106.94046,-57.065163,340.27362,0.0
1c,1,None,3610936,1779733585807,-9.41,-1.76,0.13,0.6875,3.6875,0.875,-0.5657959,0.5074463,-0.5031738,-0.41137695
1c,4,None,29613875,1779733585811,6.39771,-1.1366911,-1.253839,-52.214962,-3.4288883,11.563728,-137.48419,-67.25495,240.0443,0.0
1c,1,None,3610961,1779733585838,-9.43,-1.8,0.11,-0.1875,4.9375,1.375,-0.56573486,0.50756836,-0.5032959,-0.41107178
1c,1,None,3610977,1779733585841,-9.64,-1.7,0.04,-0.6875,5.4375,2.0,-0.5654907,0.50775146,-0.50354004,-0.41088867
1c,2,None,652981,1779733585842,-8.284603,0.9646427,4.627719,-3.0133622,-9.293759,9.797619,7.215947,58.940292,201.40588,0.0
1c,3,None,3410976,1779733585848,13.59622,-4.5460663,3.1800613,-29.564224,-2.8903008,80.95922,-106.87452,-57.07439,340.20563,0.0
1c,1,None,3611006,1779733585865,-9.68,-1.61,-0.08,-0.6875,7.625,2.25,-0.56481934,0.50805664,-0.5042114,-0.4105835
1c,4,None,29613935,1779733585868,8.9197445,0.93310034,-0.74416786,-65.58496,-26.108889,23.533728,-137.55864,-67.30123,240.09189,0.0
1c,1,None,3611023,1779733585895,-9.57,-1.56,-0.33,-0.625,8.3125,2.25,-0.5635376,0.508667,-0.50561523,-0.40997314
1c,1,None,3611043,1779733585896,-9.72,-1.49,-0.51,-0.3125,6.875,2.0625,-0.56274414,0.5090332,-0.5064697,-0.4095459
1c,2,None,653041,1779733585902,-8.117106,1.0675341,4.790431,-0.21336222,-8.45376,7.767619,7.36529,58.937218,201.53508,0.0
1c,3,None,3411036,1779733585913,15.259232,-5.7592278,4.735396,-29.144224,4.0396996,29.299221,-106.80724,-57.09489,340.13828,0.0
1c,1,None,3611063,1779733585931,-9.56,-1.5,-0.69,0.25,5.3125,1.5625,-0.5621338,0.50927734,-0.5071411,-0.4091797
1c,4,None,29613995,1779733585931,7.280661,0.4282149,-0.7178468,-42.06496,-33.73889,-8.806272,-137.64551,-67.35389,240.16241,0.0
1c,1,None,3611085,1779733585955,-9.52,-1.63,-0.49,0.8125,3.3125,1.375,-0.56170654,0.5093994,-0.5076904,-0.40899658
1c,1,None,3611105,1779733585956,-9.51,-1.71,-0.28,0.8125,2.0625,1.375,-0.56152344,0.5093994,-0.50805664,-0.40881348
1c,3,None,3411096,1779733585971,17.16392,-16.134506,5.111069,83.20577,-64.8403,51.13922,-106.71366,-57.05893,340.09308,0.0
1c,1,None,3611129,1779733585988,-9.7,-1.6,0.09,0.125,3.1875,1.8125,-0.5611572,0.5093994,-0.5084839,-0.4086914
1c,4,None,29614054,1779733585988,5.86411,-3.067699,-0.39720857,-20.36496,-54.388885,-5.376272,-137.54062,-67.34329,240.0645,0.0
1c,2,None,653101,1779733585993,-7.4184017,0.8186806,5.2259245,-3.923362,-15.313759,5.6676188,7.3884068,58.87449,201.5567,0.0
1c,1,None,3611147,1779733586015,-9.74,-1.61,0.0,-0.875,5.6875,1.6875,-0.5605469,0.5097046,-0.5090332,-0.40844727
1c,3,None,3411156,1779733586030,9.863417,-10.037595,5.7643094,-197.91423,21.9597,94.88922,-106.671455,-57.022114,339.99048,0.0
1c,1,None,3611166,1779733586046,-9.45,-1.65,-0.37,-0.9375,6.8125,1.875,-0.5597534,0.5100708,-0.5097656,-0.4081421
1c,1,None,3611186,1779733586046,-9.57,-1.64,-0.44,-1.0625,6.1875,2.0,-0.55895996,0.510437,-0.51049805,-0.40789795
1c,4,None,29614115,1779733586048,5.0098724,-3.3835511,0.3876373,-41.50496,-45.91889,24.723728,-137.4274,-67.32726,239.94838,0.0
1c,2,None,653161,1779733586053,-8.272639,1.0101063,5.426922,2.9366384,-13.213759,7.557619,7.4624896,58.81702,201.62027,0.0
1c,1,None,3611211,1779733586075,-9.65,-1.49,-0.6,-1.0625,4.625,2.0,-0.5582886,0.5107422,-0.51104736,-0.40777588
1c,3,None,3411216,1779733586089,8.181262,-9.389139,-0.7537392,-123.43423,2.0796995,128.48923,-106.62893,-56.920662,339.9113,0.0
1c,1,None,3611228,1779733586105,-9.67,-1.47,-0.65,-1.0625,3.8125,1.4375,-0.55773926,0.5109863,-0.5114746,-0.4076538
1c,1,None,3611252,1779733586107,-9.63,-1.44,-0.74,-0.6875,2.625,0.9375,-0.5570679,0.5112915,-0.5120239,-0.4074707
1c,4,None,29614174,1779733586109,4.071886,-2.8284168,0.7896314,-53.26496,-24.498888,21.433727,-137.31723,-67.322365,239.82967,0.0
1c,2,None,653251,1779733586112,-7.5212927,0.92396474,5.6733823,2.8666377,-6.6337595,10.427619,7.488272,58.757195,201.64319,0.0
1c,1,None,3611273,1779733586136,-9.64,-1.46,-0.74,-0.375,1.625,0.375,-0.55682373,0.51153564,-0.51226807,-0.4072876
1c,3,None,3411276,1779733586149,11.500107,-10.162021,-2.0721843,-204.77423,-21.860302,142.97922,-106.64085,-56.80176,339.85757,0.0
1c,1,None,3611293,1779733586164,-9.59,-1.57,-0.63,0.3125,0.75,0.0625,-0.5567627,0.5115967,-0.5123291,-0.40716553
1c,4,None,29614235,1779733586168,3.8972096,-3.0509489,0.5694918,-110.45496,-1.8888884,33.823727,-137.20004,-67.31339,239.68277,0.0
1c,2,None,653311,1779733586172,-7.4782224,1.3570654,5.379065,4.4766383,-0.26375985,10.49762,7.5716505,58.705715,201.715,0.0
1c,1,None,3611313,1779733586195,-9.44,-1.7,-0.55,0.625,-0.8125,0.0,-0.5569458,0.51153564,-0.51220703,-0.4071045
1c,1,None,3611329,1779733586196,-9.52,-1.64,-0.24,0.3125,-2.25,0.6875,-0.55700684,0.5114136,-0.512146,-0.4072876
1c,3,None,3411336,1779733586207,12.036099,-6.099008,2.0219352,272.69577,-59.8003,117.98923,-106.47955,-56.781807,339.8068,0.0
